NOMBRE_EMP,NOMBRE_FAE,REGIÓN_IN,PROVINCIA,COMUNA_INS,NOMBRE_INS,TIPO_INSTA,RECOBRERSO,UTM_NORTE,UTM_ESTE,ESTADO_INS,METODO_CONS,NEAR_DIST,VOL_AUTORIZADO,VOL_ACTUAL,TON_AUTORIZADO,TON_ACTUAL,RES_APRUEBA,RES_PDC_APRUEBA,RES_PDC_FECHA,RES_APRUEBA_FECHA,latitud,longitud,lat_lon_pair
CIA. CONTRACTUAL MINERA CANDELARIA,PLANTA SAN ESTEBAN,III,COPIAPO,TIERRA AMARILLA,SAN ESTEBAN 2,TRANQUE DE RELAVE,COBRE,6958736.6035,372157.9675,INACTIVO,,3026.19588835969,283875.0,0.0,425812.0,0.0,258,838,2012-03-19 00:00:00,2004-01-19 00:00:00,-27.488987,-70.294114,"-27.488987, -70.294114"
CIA. MINERA CLARITA S.A.,MINAS Y PLANTA BELLAVISTA,V,SAN FELIPE,SAN FELIPE,EMBALSE DE RELAVES 3,EMBALSE,COBRE,6381511.9654,332173.459499999,INACTIVO,EMBALSE,9056.50747812689,125000.0,0.0,187500.0,0.0,449,N_A,N_A,1996-05-07 00:00:00,-32.691357,-70.790224,"-32.691357, -70.790224"
ANGLO AMERICAN SUR S.A.,EL SOLDADO,V,QUILLOTA,NOGALES,TRANQUE 4,TRANQUE DE RELAVE,COBRE,6384393.2903,296987.374699999,INACTIVO,,9177.21000269836,53500000.0,0.0,80250000.0,0.0,586,1244,2009-06-30 00:00:00,2007-06-11 00:00:00,-32.659468,-71.164719,"-32.659468, -71.164719"
SOCIEDAD PUNTA DEL COBRE S.A.,PROYECTO EL ESPINO,IV,CHOAPA,ILLAPEL,El Espino,ESPESADO,COBRE,6523028.22,300371.1,EN CONSTRUCCION,EMBALSE,,,,92800000.0,,1608,,,2022-09-14 00:00:00,-31.410208,-71.099925,"-31.410208, -71.099925"
SOCIEDAD TUNGSTENO LLAMUCO SpA,WOLFRAMIO LLAMUCO,IV,CHOAPA,SALAMANCA,LLAMUCO,TRANQUE DE RELAVE,COBRE-ORO,6492680.47499999,331619.5502,ABANDONADO,,20628.2076410143,243048.0,0.0,364572.0,0.0,S/I,,,S/I,-31.688851,-70.776544,"-31.688851, -70.776544"
DESCONOCIDO,DESCONOCIDO,IV,CHOAPA,SALAMANCA,EL DURAZNO,TRANQUE DE RELAVE,COBRE-ORO,6466808.9671,322325.465599999,ABANDONADO,,17796.3816248145,241830.0,0.0,362745.0,0.0,S/I,,,S/I,-31.920737,-70.879278,"-31.920737, -70.879278"
SINDICATO PIRQUINEROS DE PETORCA,LA VEGA,V,PETORCA,PETORCA,MINERA LA VEGA,EMBALSE,COBRE,6433388.2158,323091.2455,ACTIVO,EMBALSE,6479.80796007843,27661.0,0.0,41491.0,0.0,451,,,2018-04-30 00:00:00,-32.222207,-70.877331,"-32.222207, -70.877331"
MINERA LA PUNTILLA (PATRICIO GATICA R.),EL ARENAL,IV,CHOAPA,ILLAPEL,EL ARENAL,TRANQUE DE RELAVE,ORO,6500073.74179999,296555.838399999,ACTIVO,EJE CENTRAL,,456192.0,200895.0,684288.0,327358.0,58,,,1990-01-18 00:00:00,-31.616506,-71.144759,"-31.616506, -71.144759"
COMERCIAL E INVERSIONES HASPARREN,PLANTA MINERA BLACK COLT,V,PETORCA,PETORCA,EL QUISCO,FILTRADO,ORO,6433700.0,323800.0,ACTIVO,FILTRADO,,,,1533600.0,41327.0,170,,,2022-03-26 00:00:00,-32.219507,-70.869756,"-32.219507, -70.869756"
COMERCIAL E INVERSIONES HASPARREN,PLANTA MINERA BLACK COLT,V,PETORCA,PETORCA,POTRILLO,EMBALSE,ORO,6433925.0,323812.0,ACTIVO,EMBALSE,,,,83484.0,79740.0,375,,,2020-09-30 00:00:00,-32.217480,-70.869587,"-32.217480, -70.869587"
COMERCIAL E INVERSIONES HASPARREN,PLANTA MINERA BLACK COLT,V,PETORCA,PETORCA,LOS BURROS,EMBALSE,ORO,6433995.3282,323763.6429,ACTIVO,EMBALSE,7406.40210881491,92360.0,4500.0,184720.0,78547.0,319,,,2019-04-10 00:00:00,-32.216838,-70.870087,"-32.216838, -70.870087"
"SOC. URQUIETA, FERNANDEZ",PLANTA URQUIETA,IV,ELQUI,ANDACOLLO,URQUIETA 2 ,TRANQUE DE RELAVE,ORO,6651631.68809999,297294.4286,ABANDONADO,,1210.84362444132,14315.0,,21472.0,0.0,S/I,,,S/I,-30.250022,-71.106781,"-30.250022, -71.106781"
MINERA LICANCABUR,SANTA FILOMENA,IV,CHOAPA,SALAMANCA,DESCONOCIDO,TRANQUE DE RELAVE,COBRE-ORO,6487897.46389999,315986.9144,INACTIVO,,5943.23653561683,2000.0,0.0,3500.0,0.0,S/I,,,S/I,-31.729576,-70.942302,"-31.729576, -70.942302"
DESCONOCIDO,EL COBRE,IV,LIMARI,ANDACOLLO,DESCONOCIDO,TRANQUE DE RELAVE,COBRE,6637855.88019999,294357.404199999,ABANDONADO,,13862.7566674947,1000.0,0.0,1500.0,0.0,S/I,,,S/I,-30.373756,-71.139988,"-30.373756, -71.139988"
ENAMI,PLANTA OVALLE,IV,LIMARI,OVALLE,TRANQUE 2,TRANQUE DE RELAVE,COBRE-ORO,6618145.5563,291177.2898,INACTIVO,,26510.8972247339,1245333.0,0.0,1805732.0,0.0,S/I,3149,2015-12-18 00:00:00,S/I,-30.550947,-71.177012,"-30.550947, -71.177012"
ENAMI,PLANTA OVALLE,IV,LIMARI,OVALLE,EMBALSE DE RELAVES,EMBALSE,COBRE-ORO,6617912.7225,291115.112599999,INACTIVO,EMBALSE,26423.011798476,996000.0,0.0,1494000.0,0.0,S/I,3149,2015-12-18 00:00:00,S/I,-30.553035,-71.177707,"-30.553035, -71.177707"
ROBERTO CORTES,LLAHUIN,IV,LIMARI,COMBARBALA,SECTOR LLAHUIN,TRANQUE DE RELAVE,ORO-PLATA,6532264.1692,307331.8079,INACTIVO,,16880.9881243262,9272.0,0.0,13908.0,0.0,S/I,,,S/I,-31.328105,-71.024957,"-31.328105, -71.024957"
MOISES GONZALEZ GONZALEZ,PLANTA DON MOISES,IV,ELQUI,LA HIGUERA,ACOPIO,TRANQUE DE RELAVE,ORO-COBRE,6748912.1545,298008.9539,INACTIVO,,19407.6057831987,77095.0,0.0,115642.0,0.0,S/I,N_A,N_A,S/I,-29.372784,-71.081104,"-29.372784, -71.081104"
LA HIGUERA MINERALS SPA,PLANTA PROFESOR ALDO LETTURA MATAS,IV,ELQUI,LA HIGUERA,EMBALSE DE RELAVES II,EMBALSE,COBRE,6752085.45,29154618.0,EN CONSTRUCCION,EMBALSE,,,,123182.0,,0066,,,2023-02-02 00:00:00,inf,inf,"inf, inf"
ALTO ADIGIO SpA (EX CIA. MINERA TAURO),PROFESOR ALDO LETTURA,IV,ELQUI,LA HIGUERA,ALDO LETTURA,EMBALSE,COBRE,6752154.5799,291475.054399999,INACTIVO,EMBALSE,19760.1976583526,20000.0,0.0,44400.0,0.0,1261,,,2016-08-22 00:00:00,-29.342473,-71.147770,"-29.342473, -71.147770"
TRAPICHES,3 TRANQUES,V,PETORCA,PETORCA,3 TRANQUES,TRANQUE DE RELAVE,ORO,6429448.2246,316692.1693,INACTIVO,,1097.57533394796,14438.0,0.0,21657.0,0.0,S/I,,,S/I,-32.256704,-70.945962,"-32.256704, -70.945962"
PROQUIMIN,PROQUIMIN,V,QUILLOTA,LA CALERA,CAOLIN,EMBALSE,CAOLIN,6368895.5064,294111.570899999,INACTIVO,EMBALSE,6961.55557320433,1500.0,0.0,2250.0,0.0,675,N_A,N_A,1995-10-29 00:00:00,-32.798634,-71.198793,"-32.798634, -71.198793"
MIRADORES,LOS MIRADORES,VI,CACHAPOAL,LAS CABRAS,DESCONOCIDO,EMBALSE,COBRE-ORO,6228440.8524,287175.2459,INACTIVO,EMBALSE,19412.9745451265,61680.0,0.0,92520.0,0.0,898,N_A,N_A,1997-10-13 00:00:00,-34.063164,-71.306074,"-34.063164, -71.306074"
CIA. MINERA OJOS DEL SALADO,PLANTA PEDRO AGUIRRE CERDA,III,COPIAPO,TIERRA AMARILLA,PEDRO AGUIRRE CERDA 3,TRANQUE DE RELAVE,COBRE-ORO,6957887.42449999,375555.3945,INACTIVO,,2095.45773375519,73875.0,0.0,110812.0,0.0,122,612,2009-04-07 00:00:00,2016-01-15 00:00:00,-27.496967,-70.259817,"-27.496967, -70.259817"
CIA. MINERA OJOS DEL SALADO,PLANTA PEDRO AGUIRRE CERDA,III,COPIAPO,TIERRA AMARILLA,PEDRO AGUIRRE CERDA 5,TRANQUE DE RELAVE,COBRE-ORO,6958147.775,375407.756699999,INACTIVO,,1804.91383886524,155320.0,0.0,232980.0,0.0,122,612,2009-04-07 00:00:00,2016-01-15 00:00:00,-27.494603,-70.261284,"-27.494603, -70.261284"
CIA. MINERA OJOS DEL SALADO,PLANTA PEDRO AGUIRRE CERDA,III,COPIAPO,TIERRA AMARILLA,PEDRO AGUIRRE CERDA 4-6,TRANQUE DE RELAVE,COBRE-ORO,6958620.85089999,375333.1441,INACTIVO,,1329.10212163966,537685.0,0.0,806528.0,0.0,122,612,2009-04-07 00:00:00,2016-01-15 00:00:00,-27.490327,-70.261991,"-27.490327, -70.261991"
CIA. MINERA CAN-CAN,BRONCE DE PETORCA,V,PETORCA,PETORCA,EL DURAZNO,TRANQUE DE RELAVE,ORO,6432612.30709999,315515.901899999,INACTIVO,,3499.41408455428,385704.0,,578556.0,0.0,S/I,,,S/I,-32.227983,-70.957830,"-32.227983, -70.957830"
DESCONOCIDO,DESCONOCIDO,IV,ELQUI,VICUÑA,DESCONOCIDO,TRANQUE DE RELAVE,COBRE,6691722.67769999,316668.583399999,ABANDONADO,,24162.0890680588,9822.0,0.0,14733.0,0.0,,,,,-29.891504,-70.898600,"-29.891504, -70.898600"
COCAMBALA GOLD SPA,EL HUILMO,IV,LIMARI,COMBARBALA,EMBALSE EL MENTA,EMBALSE,COBRE-ORO,6581286.0,294598.0,INACTIVO,EMBALSE,,,,5260.0,,447,,,2018-04-02 00:00:00,-30.883911,-71.148732,"-30.883911, -71.148732"
DESCONOCIDO,DESCONOCIDO,IV,LIMARI,COMBARBALA,DESCONOCIDO,TRANQUE DE RELAVE,COBRE-ORO,6556523.2379,294155.913999999,ABANDONADO,,16623.4766567499,1500.0,0.0,2250.0,0.0,,,,,-31.107115,-71.158379,"-31.107115, -71.158379"
DESCONOCIDO,DESCONOCIDO,IV,LIMARI,PUNITAQUI,DESCONOCIDO,TRANQUE DE RELAVE,ORO,6583784.02639999,287815.614,ABANDONADO,,4653.31363398693,268620.0,,402930.0,,,,,,-30.860190,-71.219120,"-30.860190, -71.219120"
OSCAR ROJAS GARIN,PLANTA GOLD SILVER,III,CHAÑARAL,DIEGO DE ALMAGRO,GOLD SILVER,TRANQUE DE RELAVE,ORO,7040454.09779999,409631.4501,INACTIVO,EJE CENTRAL,42630.20386539,9600.0,0.0,14400.0,0.0,776,N_A,N_A,1985-08-20 00:00:00,-26.754310,-69.908844,"-26.754310, -69.908844"
COEMIN S.A.,PLANTA CERRILLOS,III,COPIAPO,TIERRA AMARILLA,TRANQUE DE RELAVE 1,TRANQUE DE RELAVE,COBRE,6950460.92339999,377297.177899999,ACTIVO,AGUAS ABAJO,9720.44088495965,3027649.0,1858469.0,4541474.0,2847539.0,577,4,2013-01-02 00:00:00,1996-05-20 00:00:00,-27.564155,-70.242941,"-27.564155, -70.242941"
SOC. MINERA SAN JOAQUIN,PLANTA SAN JOAQUIN,III,COPIAPO,TIERRA AMARILLA,SAN JOAQUIN 3,TRANQUE DE RELAVE,COBRE-ORO,6963859.35269999,374296.313299999,INACTIVO,AGUAS ARRIBA,4018.83074935512,13700.0,0.0,20550.0,0.0,161,,,1990-03-01 00:00:00,-27.442950,-70.271942,"-27.442950, -70.271942"
P.L. SERVICIOS LTDA.,PLANTA AMOLANAS,III,COPIAPO,TIERRA AMARILLA,AMOLANAS,TRANQUE DE RELAVE,COBRE,6901628.4073,400230.5382,INACTIVO,,63512.7584061997,184415.0,0.0,276622.0,0.0,S/I,,,S/I,-28.006810,-70.014750,"-28.006810, -70.014750"
CIA. MINERA OJOS DEL SALADO,PLANTA PEDRO AGUIRRE CERDA,III,COPIAPO,TIERRA AMARILLA,PEDRO AGUIRRE CERDA 1,TRANQUE DE RELAVE,COBRE-ORO,6958028.71229999,375585.557,INACTIVO,,1970.00168966021,187630.0,0.0,281445.0,0.0,122,612,2009-04-07 00:00:00,2016-01-15 00:00:00,-27.495694,-70.259497,"-27.495694, -70.259497"
SCM SIERRA GORDA,PROYECTO SIERRA GORDA,II,ANTOFAGASTA,SIERRA GORDA,SIERRA GORDA,ESPESADO,COBRE,7471389.2838,462870.6708,ACTIVO,N_A,64085.1291094204,900000000.0,130414156.0,1350000000.0,356567467.0,534,,,2013-05-02 00:00:00,-22.864907,-69.361942,"-22.864907, -69.361942"
CIA. MINERA EL INDIO,FAENA EL INDIO,IV,ELQUI,VICUÑA,PASTOS LARGOS,TRANQUE DE RELAVE,COBRE,6703636.2197,403313.0542,INACTIVO,AGUAS ABAJO,73682.3994043599,3200000.0,0.0,4800000.0,0.0,,3491,2003-11-10 00:00:00,,-29.793866,-70.000394,"-29.793866, -70.000394"
MINERA CHINCOLCO SpA (EX MANUEL FERNANDEZ),PLANTA CHINCOLCO,V,PETORCA,PETORCA,EMBALSE DE RELAVES MANUEL FERNANDEZ,EMBALSE,COBRE,6433485.27819999,323387.613199999,ACTIVO,EMBALSE,6733.07219783739,111166.0,86550.0,166750.0,129826.0,1130,,,2015-10-26 00:00:00,-32.221378,-70.874170,"-32.221378, -70.874170"
CEMENTO POLPAICO S.A.,CERRO BLANCO,RM,CHACABUCO,TILTIL,TRANQUE RELAVE 1-2-3-4,TRANQUE DE RELAVE,CALIZA,6331318.02869999,329215.7686,INACTIVO,EJE CENTRAL,11224.8716732535,8265000.0,0.0,12397500.0,0.0,407,2016,2015-08-11 00:00:00,1996-04-26 00:00:00,-33.143447,-70.831058,"-33.143447, -70.831058"
MINERA FLORIDA LTDA.,ALHUE,RM,MELIPILLA,ALHUE,TRANQUE DE RELAVE UNIFICADO,TRANQUE DE RELAVE,ORO-ZINC,6231805.36209999,312543.7295,INACTIVO,,6333.20673907271,5866667.0,0.0,8800000.0,0.0,1773,1232,2009-06-25 00:00:00,2012-05-24 00:00:00,-34.037688,-71.030631,"-34.037688, -71.030631"
C.M. CERRO BAYO LTDA.,LAGUNA VERDE,XI,GENERAL CARRERA,CHILE CHICO,TK FACHINAL,EMBALSE,ORO,4840459.90799999,270276.6281,INACTIVO,EMBALSE,20902.1790976477,6650000.0,4982576.0,9179105.0,8159680.0,1040,,,2016-05-19 00:00:00,-46.550159,-71.996674,"-46.550159, -71.996674"
SOCIEDAD MINERA PACIFICO DEL SUR SPA,FAENA EL TOQUI,XI,COYHAIQUE,COYHAIQUE,FILTRADOS DOÃ‘A ROSA,FILTRADO,ZINC-ORO,5008676.43599999,267486.026899999,ACTIVO,N_A,60374.3977730415,2176000.0,1715369.0,3264000.0,4288424.0,1648,252,2010-03-23 00:00:00,2011-06-13 00:00:00,-45.037205,-71.952023,"-45.037205, -71.952023"
CIA. MINERA LA PATAGUA,LA PATAGUA,V,PETORCA,LA LIGUA,LA PATAGUA 3,TRANQUE DE RELAVE,COBRE,6397754.1874,299562.956,INACTIVO,EJE CENTRAL,13443.8554026644,280000.0,0.0,420000.0,0.0,1422,N_A,N_A,1975-07-08 00:00:00,-32.539494,-71.134414,"-32.539494, -71.134414"
ALEJANDRO MONREAL,PLANTA FLORA,IV,ELQUI,ANDACOLLO,FLORA 3,TRANQUE DE RELAVE,ORO,6654350.1522,299067.0936,INACTIVO,AGUAS ARRIBA,3301.30838038497,30240.0,0.0,45360.0,0.0,314,N_A,N_A,1985-03-18 00:00:00,-30.225801,-71.087849,"-30.225801, -71.087849"
MINERA FORESTAL CAS (XAVIER BELTRAND),PLANTA LA CALDERA,IV,LIMARI,ANDACOLLO,LA CALDERA,TRANQUE DE RELAVE,COBRE,6645571.18159999,293989.9122,INACTIVO,AGUAS ARRIBA,7081.49210573762,42059.0,0.0,63088.0,0.0,454,N_A,N_A,1989-04-26 00:00:00,-30.304118,-71.142294,"-30.304118, -71.142294"
MINERA FLORIDA LTDA.,ALHUE,RM,MELIPILLA,ALHUE,TRANQUE EN PASTA,EN PASTA,ORO-ZINC,6230653.0773,311762.685999999,ACTIVO,EJE CENTRAL,5750.12772265713,10217647.0,2012414.0,17370000.0,6762855.0,1315,,,2016-06-28 00:00:00,-34.047934,-71.039336,"-34.047934, -71.039336"
CIA. EXPLO. DE MINAS SAN ANDRES,PLANTA ELISA DE BORDOS,III,COPIAPO,TIERRA AMARILLA,ELISA DE BORDOS 3,TRANQUE DE RELAVE,COBRE,6932920.5206,382877.656399999,ACTIVO,AGUAS ABAJO,28113.9136576283,1320000.0,950692.0,1980000.0,1178868.0,1418,416,2007-04-18 00:00:00,1992-11-20 00:00:00,-27.722966,-70.188132,"-27.722966, -70.188132"
SLM LAS ROJAS,PLANTA LAS ROJAS 1,IV,ELQUI,LA SERENA,LAS ROJAS 1 ,TRANQUE DE RELAVE,COBRE,6681383.5826,300632.2854,ABANDONADO,,19611.0857022127,26787.0,0.0,40180.0,0.0,S/I,,,S/I,-29.982256,-71.066514,"-29.982256, -71.066514"
SOC. JUAN CONTRERAS Y OTROS,PLANTA SANTA ELENA,IV,ELQUI,LA SERENA,SANTA ELENA,TRANQUE DE RELAVE,COBRE,6696296.99189999,294837.545699999,ABANDONADO,,13618.0477079011,11942.0,0.0,17913.0,0.0,1176,N_A,N_A,1988-11-18 00:00:00,-29.846804,-71.123687,"-29.846804, -71.123687"
JUAN POLO OSSES,FAENA TUNQUEN,IV,CHOAPA,ILLAPEL,RELAVES 2,TRANQUE DE RELAVE,COBRE,6515890.03179999,300727.1583,INACTIVO,AGUAS ARRIBA,18460.3323203635,15300.0,0.0,22950.0,0.0,S/I,,,S/I,-31.474631,-71.097616,"-31.474631, -71.097616"
JUAN POLO OSSES,FAENA TUNQUEN,IV,CHOAPA,ILLAPEL,RELAVES 3,TRANQUE DE RELAVE,COBRE,6515807.34929999,300794.627199999,INACTIVO,AGUAS ARRIBA,18404.8725420054,124500.0,0.0,186750.0,0.0,S/I,,,S/I,-31.475388,-71.096923,"-31.475388, -71.096923"
SOC. DABED POZO (RENE SOLIS),FAENA SAN JORGE,IV,CHOAPA,ILLAPEL,TRANQUE DE RELAVE 1,TRANQUE DE RELAVE,COBRE,6498249.08719999,295027.1452,INACTIVO,AGUAS ARRIBA,467.106386423289,15170.0,0.0,22755.0,0.0,148,N_A,N_A,1985-02-01 00:00:00,-31.632685,-71.161246,"-31.632685, -71.161246"
SOC. DABED POZO (RENE SOLIS),FAENA SAN JORGE,IV,CHOAPA,ILLAPEL,TRANQUE DE RELAVE 2,TRANQUE DE RELAVE,COBRE,6498205.1357,295006.380699999,INACTIVO,AGUAS ARRIBA,472.170417408022,23800.0,0.0,35700.0,0.0,215,N_A,N_A,1988-02-12 00:00:00,-31.633078,-71.161474,"-31.633078, -71.161474"
JUAN RIVERA CONTRERAS,PLANTA RIVERA,IV,ELQUI,LA HIGUERA,RIVERA (ACOPIO),TRANQUE DE RELAVE,S/I,6749677.99689999,294710.2626,ABANDONADO,AGUAS ARRIBA,18448.0845216069,1920.0,0.0,2880.0,0.0,S/I,,,S/I,-29.365342,-71.114929,"-29.365342, -71.114929"
GABRIEL ECHEVARRIA,PLANTA ECHEVARRIA,IV,ELQUI,COMBARBALA,TRANQUE DE RELAVE ,TRANQUE DE RELAVE,COBRE,6549207.75059999,308387.7992,ABANDONADO,,639.759386489608,14962.0,0.0,22443.0,0.0,S/I,,,S/I,-31.175495,-71.010623,"-31.175495, -71.010623"
DPTO. MINAS U. LA SERENA,PLANTA GUAYACAN,IV,ELQUI,COQUIMBO,CUBETA 2,TRANQUE DE RELAVE,COBRE-ORO,6682053.2538,273779.563,INACTIVO,,842.875703635809,200.0,0.0,300.0,0.0,S/I,,,S/I,-29.971558,-71.344526,"-29.971558, -71.344526"
EDUARDO LERY LERY,PLANTA SAN ALBERTO,IV,CHOAPA,CANELA,SAN ALBERTO 3,TRANQUE DE RELAVE,ORO,6541866.7741,253957.7975,ABANDONADO,,22064.8051249519,13100.0,0.0,19650.0,0.0,181,N_A,N_A,1988-02-05 00:00:00,-31.231481,-71.583128,"-31.231481, -71.583128"
ENRIQUE MERINO,PLANTA CAUPOLICAN,IV,CHOAPA,SALAMANCA,ESTANQUE 1-2-3-4-5-6,EMBALSE,COBRE-ORO,6465717.43859999,317907.1847,INACTIVO,EMBALSE,17192.0387963416,8495.0,0.0,12317.0,0.0,S/I,,,S/I,-31.929879,-70.926193,"-31.929879, -70.926193"
ADRIAN VASQUEZ,PLANTA CHIRIPA,IV,CHOAPA,SALAMANCA,TRANQUE DE RELAVE,TRANQUE DE RELAVE,COBRE,6460517.57189999,319039.6036,ABANDONADO,,22511.8913566058,12390.0,0.0,18585.0,0.0,S/I,,,S/I,-31.976946,-70.915193,"-31.976946, -70.915193"
CIA. MINERA RESERVA,PLANTA LA RESERVA,IV,ELQUI,VICUÑA,LA RESERVA 1-2-3-4-5,TRANQUE DE RELAVE,COBRE,6683106.91459999,310231.020299999,INACTIVO,,25780.7457148957,71600.0,0.0,107400.0,0.0,S/I,,,S/I,-29.968237,-70.966764,"-29.968237, -70.966764"
CIA. MINERA FALDA VERDE,PLANTA FALDA VERDE,III,CHAÑARAL,CHAÑARAL,FALDA VERDE 2,EMBALSE,ORO,7087965.1824,339423.406799999,INACTIVO,EMBALSE,3141.05680978857,62853.0,0.0,94279.0,0.0,S/I,,,S/I,-26.319210,-70.608764,"-26.319210, -70.608764"
SOC. MINERA LORENZO ZAZZALI,PLANTA LAS BOMBAS,III,CHAÑARAL,CHAÑARAL,LAS BOMBAS 1,TRANQUE DE RELAVE,ORO-COBRE,7119838.70019999,356485.092899999,ABANDONADO,EJE CENTRAL,39243.1211516359,230400.0,0.0,34560.0,0.0,S/I,,,S/I,-26.033310,-70.434347,"-26.033310, -70.434347"
RUBEN JOFRE,PLANTA JOFRE,III,HUASCO,FREIRINA,TRANQUE DE RELAVE ,TRANQUE DE RELAVE,COBRE-ORO,6843878.8595,299362.329599999,ABANDONADO,,17135.154979487,300.0,0.0,450.0,0.0,S/I,,,S/I,-28.516383,-71.050225,"-28.516383, -71.050225"
CIA. CONTRACTUAL MINERA CANDELARIA,PLANTA SAN ESTEBAN,III,COPIAPO,TIERRA AMARILLA,SAN ESTEBAN 1 SECUNDARIO,TRANQUE DE RELAVE,COBRE,6959198.49249999,372536.594999999,INACTIVO,AGUAS ARRIBA,2515.47167058228,65000.0,0.0,97500.0,0.0,566,838,2012-03-19 00:00:00,1986-06-02 00:00:00,-27.484854,-70.290234,"-27.484854, -70.290234"
VICTOR JENSEN,PLANTA LA FLORIDA,III,COPIAPO,TIERRA AMARILLA,LA FLORIDA 1,TRANQUE DE RELAVE,ORO,6965684.77269999,375090.398799999,INACTIVO,AGUAS ARRIBA,5791.71208748542,3000.0,0.0,4500.0,0.0,567,N_A,N_A,1986-06-02 00:00:00,-27.426547,-70.263720,"-27.426547, -70.263720"
SOC. PUNTA DEL COBRE S.A.,PLANTA PUCOBRE,III,COPIAPO,TIERRA AMARILLA,SAN JOSE,TRANQUE DE RELAVE,COBRE,6959537.2652,373643.7165,INACTIVO,EJE CENTRAL,1357.97146664515,2000000.0,0.0,3000000.0,0.0,161,486,1999-03-08 00:00:00,1992-02-07 00:00:00,-27.481899,-70.278994,"-27.481899, -70.278994"
SLM CHARLOTTE (JESSICA VELIZ),PLANTA CHARLOTTE,III,HUASCO,VALLENAR,CHARLOTTE 2,TRANQUE DE RELAVE,COBRE,6842270.1085,329622.134399999,INACTIVO,EJE CENTRAL,4919.85253234043,43200.0,0.0,64800.0,0.0,S/I,,,S/I,-28.535212,-70.741380,"-28.535212, -70.741380"
CIA. MINERA LA PATAGUA,LA PATAGUA,V,PETORCA,LA LIGUA,DEPOSITO AUXILIAR,TRANQUE DE RELAVE,COBRE,6397343.15789999,300239.118099999,ACTIVO,,13689.8938297224,33040.0,0.0,49560.0,0.0,195,,,2012-01-27 00:00:00,-32.543322,-71.127305,"-32.543322, -71.127305"
JORGE WENKE,EL ESCORIAL,V,PETORCA,CABILDO,EL ESCORIAL 1,TRANQUE DE RELAVE,COBRE-ORO,6410698.7044,305676.081899999,INACTIVO,AGUAS ARRIBA,730.599520407768,65000.0,0.0,97500.0,0.0,983,N_A,N_A,1993-08-03 00:00:00,-32.423884,-71.066683,"-32.423884, -71.066683"
JORGE WENKE,EL ESCORIAL,V,PETORCA,CABILDO,EL ESCORIAL 3,TRANQUE DE RELAVE,COBRE-ORO,6410664.8376,305587.7109,INACTIVO,AGUAS ARRIBA,666.386508360429,85000.0,0.0,127500.0,0.0,450,N_A,N_A,1996-05-07 00:00:00,-32.424174,-71.067630,"-32.424174, -71.067630"
MINERA GUANACO SpA,GUANACO,II,ANTOFAGASTA,TALTAL,GUANACO,FILTRADO,COBRE,7224731.73639999,446103.1072,ACTIVO,N_A,152639.605548961,2411764.0,672552.0,427961.0,1652379.0,1591,,,2016-08-01 00:00:00,-25.092242,-69.534505,"-25.092242, -69.534505"
CARLOS MARTINES,VISTA  AL MAR,II,ANTOFAGASTA,TALTAL,VISTA AL MAR 1,TRANQUE DE RELAVE,ORO-COBRE,7190745.34159999,351753.5915,ABANDONADO,AGUAS ARRIBA,106606.393354182,41800.0,0.0,62700.0,0.0,S/I,,,S/I,-25.392745,-70.473716,"-25.392745, -70.473716"
SLM ANTA COLLA,ANTA COLLA,IV,CHOAPA,ILLAPEL,ANTA COLLA 1,TRANQUE DE RELAVE,COBRE-ORO,6499601.18649999,296773.1913,INACTIVO,AGUAS ARRIBA,2432.7929967648,7000.0,0.0,10000.0,0.0,645,N_A,N_A,1987-07-17 00:00:00,-31.620805,-71.142567,"-31.620805, -71.142567"
CIA. MINERA TAMAYA,PLANTA DELIRIO,IV,LIMARI,PUNITAQUI,DELIRIO 1,TRANQUE DE RELAVE,COBRE-ORO,6581623.279,285797.4324,ABANDONADO,EJE CENTRAL,5405.70377067025,600000.0,0.0,900000.0,0.0,S/I,,,S/I,-30.879309,-71.240667,"-30.879309, -71.240667"
CIA. MINERA TAMAYA,PLANTA DELIRIO,IV,LIMARI,PUNITAQUI,DELIRIO 3,TRANQUE DE RELAVE,COBRE-ORO,6581676.4604,285704.298899999,ABANDONADO,EJE CENTRAL,5329.07491921463,277329.0,0.0,416088.0,0.0,S/I,,,S/I,-30.878812,-71.241629,"-30.878812, -71.241629"
TALCA GOLD (EN ARRIENDO D.TELLO),PLANTA TELLO HERMANOS Y MONICA,IV,LIMARI,OVALLE,TRANQUE 2,TRANQUE DE RELAVE,ORO,6578428.9194,244318.247999999,INACTIVO,EJE CENTRAL,40834.1771130805,26500.0,0.0,39750.0,0.0,488,,,1984-05-11 00:00:00,-30.899865,-71.674993,"-30.899865, -71.674993"
TALCA GOLD (EN ARRIENDO D.TELLO),PLANTA TELLO HERMANOS Y MONICA,IV,LIMARI,OVALLE,ACOPIO 5 (EX MONICA 1),TRANQUE DE RELAVE,ORO,6578683.1845,244324.333499999,INACTIVO,,40776.7710339584,30500.0,0.0,44225.0,0.0,S/I,,,S/I,-30.897575,-71.674866,"-30.897575, -71.674866"
